iteration,elapsed_seconds
266,0.000196198
267,0.000196818
268,0.000197459
269,0.000198273
270,0.000198914
271,0.000199544
272,0.000200175
273,0.000200797
274,0.000201408
275,0.000202039
276,0.000202661
277,0.000203287
278,0.000203913
279,0.000204567
280,0.000205187
281,0.000206042
282,0.000206669
283,0.000207295
284,0.000207927
285,0.000208556
286,0.000209195
287,0.00020982
288,0.000210449
289,0.000211095
290,0.000213217
291,0.000213876
292,0.000214502
293,0.000215123
294,0.000215773
295,0.0002164
296,0.00021702
297,0.000217716
298,0.000218332
299,0.000218953
300,0.000219573
301,0.000220189
302,0.000220811
303,0.000221433
304,0.000222051
305,0.000222669
306,0.000223287
307,0.000223902
308,0.000224516
309,0.000225187
310,0.00022581
311,0.000226433
312,0.000227062
313,0.000227684
314,0.0002283
315,0.000230387
316,0.000231043
317,0.000231669
318,0.000232307
319,0.00023293
320,0.000233551
321,0.000234206
322,0.000234827
323,0.000235456
324,0.000236076
325,0.00023669
326,0.000237309
327,0.000237954
328,0.000238574
329,0.00023919
330,0.00023981
331,0.000240434
332,0.000241057
333,0.000241679
334,0.000242307
335,0.000242924
336,0.000243544
337,0.000244169
338,0.000244795
339,0.000245425
340,0.000246044
341,0.000246662
342,0.000247301
343,0.000247916
344,0.000248532
345,0.000249184
346,0.000249814
347,0.000250432
348,0.000251064
349,0.000251677
350,0.000252317
351,0.000252949
352,0.000253612
353,0.000255695
354,0.000256331
355,0.000256968
356,0.000257601
357,0.000258238
358,0.000258869
359,0.000259491
360,0.000260113
361,0.000260736
362,0.000261364
363,0.000261984
364,0.000262607
365,0.000263228
366,0.000263848
367,0.000264465
368,0.000265089
369,0.000265711
370,0.000266335
371,0.000266956
372,0.000267575
373,0.000268191
374,0.00026881
375,0.000269425
376,0.000270042
377,0.000270663
378,0.000287657
379,0.000288332
380,0.000288979
381,0.000289616
382,0.000290245
383,0.000290885
384,0.000291528
385,0.000292149
386,0.00029277
387,0.000293392
388,0.000294012
389,0.000294633
390,0.000295256
391,0.000295875
392,0.000296496
393,0.000297109
394,0.000297724
395,0.000298342
396,0.000298966
397,0.000299584
398,0.000300196
399,0.000300817
400,0.000301431
401,0.000302102
402,0.000302722
403,0.000303341
404,0.000303976
405,0.000304588
406,0.000305203
407,0.000305818
408,0.000306439
409,0.00030706
410,0.000307679
411,0.000308298
412,0.000308914
413,0.00030955
414,0.000310168
415,0.000310797
416,0.000313181
417,0.00031381
418,0.000314442
419,0.00031507
420,0.000315704
421,0.000316328
422,0.000316963
423,0.000317581
424,0.000318206
425,0.000318823
426,0.000319443
427,0.000320069
428,0.000320683
429,0.000321302
430,0.000321919
431,0.000322544
432,0.000323161
433,0.000323782
434,0.0003244
435,0.000325016
436,0.000325635
437,0.000326256
438,0.000326875
439,0.000327492
440,0.000328115
441,0.000330155
442,0.00033079
443,0.00033142
444,0.000332046
445,0.000332673
446,0.000333298
447,0.000333936
448,0.00033457
449,0.000335194
450,0.000335844
451,0.000336463
452,0.000337081
453,0.000337698
454,0.000338316
455,0.000338938
456,0.000339554
457,0.000340228
458,0.000340857
459,0.000341484
460,0.000342114
461,0.000342738
462,0.000343362
463,0.000343981
464,0.000344607
465,0.000345236
466,0.000345862
467,0.000346496
468,0.000347117
469,0.00034775
470,0.000348373
471,0.000348994
472,0.000349616
473,0.000350262
474,0.000350888
475,0.00035151
476,0.000352148
477,0.000352762
478,0.000353402
479,0.000355428
480,0.000356067
481,0.00035669
482,0.000357319
483,0.000357953
484,0.000358591
485,0.000359215
486,0.000359835
487,0.000360454
488,0.00036109
489,0.00036171
490,0.000362331
491,0.000362951
492,0.00036357
493,0.000364189
494,0.00036481
495,0.00036543
496,0.000366063
497,0.000366686
498,0.000367307
499,0.000367926
500,0.000368543
501,0.000369164
502,0.00036979
503,0.000370415
504,0.000372407
505,0.000373041
506,0.00037366
507,0.000374281
508,0.000374894
509,0.000375517
510,0.000376138
511,0.000376756
512,0.000377377
513,0.000378002
514,0.000378621
515,0.000379241
516,0.000379864
517,0.000380482
518,0.000381097
519,0.000381715
520,0.000382331
521,0.000382999
522,0.000383623
523,0.000384248
524,0.00038487
525,0.000385526
526,0.000386148
527,0.00038677
528,0.000387391
529,0.000388012
530,0.000388635
531,0.000389257
532,0.00038988
533,0.000390504
534,0.000391128
535,0.000391752
536,0.000392372
537,0.000392989
538,0.000393605
539,0.000394221
540,0.000394844
541,0.000395484
542,0.000397595
543,0.000398217
544,0.000398842
545,0.000399468
546,0.00040009
547,0.000400711
548,0.000401326
549,0.000401941
550,0.000402559
551,0.000403181
552,0.000403802
553,0.000404568
554,0.000406101
555,0.000406981
556,0.000407858
557,0.00040891
558,0.000409898
559,0.000410862
560,0.000411658
561,0.000414877
562,0.00041575
563,0.000416631
564,0.000417508
565,0.000418342
566,0.000419141
567,0.000421753
568,0.000422584
569,0.000423398
570,0.000424313
571,0.000425157
572,0.000426025
573,0.000426866
574,0.000427652
575,0.000428501
576,0.000429376
577,0.000430283
578,0.000431142
579,0.000432133
580,0.000433092
581,0.000433984
582,0.000434814
583,0.00043573
584,0.000436639
585,0.000437493
586,0.000438357
587,0.000439203
588,0.000440068
589,0.000440845
590,0.00044169
591,0.000442533
592,0.000443425
593,0.000446183
594,0.000446955
595,0.000447618
596,0.000448249
597,0.000448875
598,0.0004495
599,0.000450124
600,0.000450743
601,0.000473241
602,0.000473975
603,0.000474612
604,0.000475261
605,0.00047737
606,0.000478009
607,0.000478642
608,0.000479273
609,0.000479896
610,0.000480515
611,0.000481157
612,0.000481777
613,0.000482397
614,0.000483018
615,0.000483638
616,0.000484255
617,0.000484877
618,0.000485501
619,0.000486121
620,0.000486745
621,0.000487367
622,0.000487984
623,0.000488601
624,0.000489241
625,0.000489871
626,0.000490495
627,0.000491124
628,0.000491753
629,0.000492371
630,0.000494324
631,0.000494957
632,0.000495583
633,0.000496201
634,0.000496822
635,0.000497441
636,0.000498058
637,0.000498679
638,0.000499304
639,0.000499935
640,0.000500555
641,0.000501178
642,0.000501798
643,0.000502439
644,0.000503086
645,0.000503729
646,0.000504351
647,0.000505007
648,0.000505628
649,0.000506245
650,0.00050687
651,0.00050749
652,0.000508109
653,0.000508727
654,0.000509353
655,0.000509974
656,0.000510597
657,0.000511215
658,0.000511836
659,0.000512457
660,0.000513077
661,0.000513694
662,0.000514315
663,0.000514938
664,0.000515553
665,0.000516192
666,0.000516813
667,0.000517448
668,0.000519397
669,0.000520025
670,0.000520651
671,0.000521267
672,0.000521884
673,0.000523387
674,0.000524024
675,0.000524646
676,0.00052526
677,0.000525886
678,0.000526505
679,0.000527139
680,0.000527759
681,0.000528377
682,0.000528998
683,0.00052962
684,0.000530237
685,0.000530854
686,0.000531498
687,0.000532124
688,0.000532744
689,0.000533362
690,0.000533982
691,0.000534595
692,0.00053522
693,0.000537165
694,0.000537794
695,0.000538495
696,0.000539118
697,0.000539738
698,0.000540358
699,0.000540986
700,0.000541606
701,0.000542225
702,0.000542843
703,0.000543467
704,0.000544104
705,0.000544724
706,0.00054534
707,0.000545958
708,0.000546575
709,0.000547194
710,0.000547807
711,0.000548421
712,0.00054909
713,0.000549704
714,0.000550327
715,0.00055096
716,0.000551585
717,0.000552203
718,0.000552819
719,0.00055344
720,0.000554058
721,0.000554674
722,0.000555293
723,0.000555917
724,0.000556538
725,0.000557154
726,0.00055778
727,0.000558397
728,0.000559011
729,0.00055963
730,0.000560262
731,0.000562559
732,0.000563192
733,0.000563823
734,0.000564446
735,0.000565066
736,0.000565698
737,0.000566312
738,0.000566934
739,0.000567559
740,0.00056818
741,0.000568795
742,0.000569412
743,0.00057003
744,0.000570668
745,0.000571287
746,0.000571906
747,0.000572527
748,0.000573144
749,0.000573763
750,0.000574404
751,0.00057502
752,0.00057564
753,0.000576267
754,0.000576889
755,0.000577508
756,0.000579544
757,0.00058019
758,0.000580822
759,0.000581449
760,0.000582073
761,0.000582768
762,0.000583391
763,0.000584009
764,0.00058463
765,0.00058525
766,0.000585871
767,0.000586488
768,0.000587109
769,0.000587753
770,0.000588396
771,0.000589016
772,0.000589639
773,0.000590263
774,0.000590902
775,0.000591523
776,0.000592143
777,0.000592762
778,0.000593384
779,0.000594007
780,0.000594627
781,0.00059525
782,0.000595867
783,0.000596484
784,0.000597103
785,0.000597726
786,0.000598342
787,0.000598958
788,0.000599579
789,0.000600194
790,0.00060081
791,0.000601429
792,0.000602047
793,0.00060271
794,0.000609107
795,0.000609757
796,0.000610401
797,0.000611038
798,0.000611667
799,0.000612296
800,0.000612924
801,0.000613553
802,0.000614174
803,0.000614798
804,0.00061542
805,0.000616046
806,0.000616674
807,0.000617293
808,0.000617914
809,0.000618537
810,0.00061916
811,0.000619783
812,0.000620409
813,0.000621037
814,0.000621657
815,0.000622284
816,0.000622909
817,0.000623534
818,0.00062416
819,0.00062613
820,0.000626771
821,0.0006274
822,0.000628026
823,0.000628653
824,0.00062927
825,0.000629891
826,0.000630514
827,0.000631139
828,0.000631761
829,0.000632384
830,0.000633001
831,0.00063362
832,0.00063424
833,0.000634874
834,0.000635498
835,0.00063612
836,0.000636738
837,0.000637356
838,0.000637977
839,0.000638599
840,0.000639221
841,0.000639838
842,0.000640458
843,0.000641081
844,0.000641704
845,0.000642325
846,0.000642946
847,0.000643609
848,0.000644235
849,0.000644854
850,0.00064547
851,0.000646087
852,0.000646711
853,0.000647334
854,0.000647971
855,0.000648591
856,0.000649228
857,0.000652044
858,0.000652694
859,0.000653333
860,0.000653966
861,0.000654695
862,0.000655325
863,0.000655951
864,0.000656576
865,0.000657202
866,0.000657828
867,0.000658457
868,0.000659086
869,0.000659701
870,0.000660327
871,0.000660951
872,0.000661567
873,0.000662214
874,0.000662841
875,0.000663454
876,0.000664078
877,0.000664702
878,0.00066532
879,0.000665933
880,0.000666558
881,0.000667176
882,0.000669247
883,0.000669881
884,0.00067051
885,0.000671133
886,0.000671758
887,0.000672381
888,0.000673004
889,0.000673621
890,0.000674243
891,0.000674864
892,0.000675506
893,0.000676128
894,0.000676748
895,0.00067737
896,0.00067799
897,0.000678609
898,0.000679233
899,0.000679855
900,0.000680477
901,0.000681103
902,0.000681726
903,0.000682348
904,0.000682976
905,0.000683595
906,0.000684217
907,0.000684836
908,0.000685458
909,0.000686087
910,0.000686704
911,0.000687326
912,0.000687947
913,0.000688571
914,0.000689189
915,0.000689813
916,0.000690429
917,0.000691046
918,0.000691668
919,0.000692299
920,0.000694288
921,0.000694916
922,0.000695542
923,0.000696168
924,0.000696792
925,0.000697411
926,0.000698026
927,0.00069864
928,0.000699259
929,0.000699882
930,0.000700496
931,0.000701113
932,0.000701737
933,0.000702353
934,0.000702977
935,0.000703603
936,0.00070422
937,0.000704853
938,0.000705473
939,0.000706095
940,0.000706716
941,0.000707335
942,0.000707955
943,0.000708573
944,0.000709203
945,0.000711186
946,0.000711823
947,0.00071245
948,0.000713076
949,0.000713706
950,0.000714331
951,0.000714954
952,0.000715583
953,0.000716209
954,0.000716827
955,0.000717447
956,0.000718073
957,0.000718693
958,0.000719315
959,0.000719945
960,0.000720566
961,0.00072119
962,0.000721815
963,0.000722442
964,0.000723079
965,0.000723705
966,0.000724326
967,0.000724945
968,0.000725566
969,0.000726183
970,0.000726799
971,0.000727413
972,0.000728037
973,0.00072869
974,0.000729319
975,0.000729936
976,0.000730562
977,0.000731184
978,0.000731807
979,0.00073243
980,0.000733061
981,0.000733678
982,0.00073431
983,0.000736269
984,0.000736903
985,0.00073753
986,0.000738155
987,0.000738778
988,0.000739396
989,0.000740014
990,0.000740642
991,0.000741264
992,0.000741882
993,0.000742506
994,0.000743129
995,0.000743753
996,0.000744381
997,0.000745004
998,0.000745622
999,0.00074624
1000,0.000746866
1001,0.000747484
1002,0.000748124
1003,0.000748741
1004,0.000749356
1005,0.000749979
1006,0.0007506
1007,0.000751217
1008,0.00075336
1009,0.00075399
1010,0.000754619
1011,0.000755244
1012,0.000755867
1013,0.000756499
1014,0.000757151
1015,0.000757779
1016,0.000758398
1017,0.000759021
1018,0.000759644
1019,0.000760263
1020,0.00076088
1021,0.000761526
1022,0.000762167
1023,0.00076278
1024,0.000763418
1025,0.000764031
1026,0.000764647
1027,0.000765267
1028,0.000765881
1029,0.000766498
1030,0.000767115
1031,0.000767734
1032,0.000768382
1033,0.000768997
1034,0.000769618
1035,0.000770237
1036,0.000770854
1037,0.000771484
1038,0.000772106
1039,0.000772727
1040,0.000773347
1041,0.000773967
1042,0.00077458
1043,0.000775211
1044,0.000775833
1045,0.000776464
1046,0.000778445
1047,0.000779071
1048,0.000779698
1049,0.000780321
1050,0.000780954
1051,0.000781574
1052,0.000782194
1053,0.000782818
1054,0.000783438
1055,0.000784052
1056,0.000784668
1057,0.000785283
1058,0.000785905
1059,0.000786525
1060,0.000787151
1061,0.000787776
1062,0.000788396
1063,0.000789013
1064,0.00078964
1065,0.000790261
1066,0.000790881
1067,0.000791501
1068,0.000792126
1069,0.000792751
1070,0.000793371
1071,0.000795735
1072,0.000796361
1073,0.000796985
1074,0.000797607
1075,0.000798231
1076,0.000798851
1077,0.000799474
1078,0.000800092
1079,0.000800714
1080,0.000801339
1081,0.000801958
1082,0.000802583
1083,0.000803206
1084,0.000803828
1085,0.000804456
1086,0.000805081
1087,0.000805699
1088,0.000806324
1089,0.000806951
1090,0.000807583
1091,0.000808206
1092,0.000808828
1093,0.000809453
1094,0.000810079
1095,0.000810702
1096,0.000811319
1097,0.000811944
1098,0.000812565
1099,0.000813186
1100,0.000813808
1101,0.000814463
1102,0.000815082
1103,0.000815698
1104,0.000816318
1105,0.000816941
1106,0.000817563
1107,0.000818184
1108,0.000818816
1109,0.00082077
1110,0.000821399
1111,0.000822025
1112,0.000822645
1113,0.000823266
1114,0.000823887
1115,0.000824507
1116,0.000825126
1117,0.000825748
1118,0.000826365
1119,0.000826985
1120,0.000827608
1121,0.000828227
1122,0.00082885
1123,0.000829472
1124,0.000830089
1125,0.000830702
1126,0.00083132
1127,0.000831934
1128,0.000832554
1129,0.000833173
1130,0.000833789
1131,0.000834402
1132,0.000835018
1133,0.000835632
1134,0.000837564
1135,0.000838193
1136,0.000838808
1137,0.00083943
1138,0.000840044
1139,0.000840658
1140,0.000841272
1141,0.000841894
1142,0.000842519
1143,0.000843136
1144,0.000843745
1145,0.000844366
1146,0.000844979
1147,0.000845598
1148,0.000846218
1149,0.000846838
1150,0.000847453
1151,0.000848067
1152,0.000848687
1153,0.00084931
1154,0.000849932
1155,0.00085055
1156,0.00085117
1157,0.000851787
1158,0.000852406
1159,0.000853024
1160,0.000853646
1161,0.000854266
1162,0.000854882
1163,0.000855501
1164,0.000856117
1165,0.000856752
1166,0.00085737
1167,0.000857986
1168,0.000858605
1169,0.000859227
1170,0.000859851
1171,0.000860488
1172,0.000862602
1173,0.000863237
1174,0.000863873
1175,0.000864493
1176,0.000865113
1177,0.000865732
1178,0.000866351
1179,0.000866971
1180,0.000867593
1181,0.00086821
1182,0.000868837
1183,0.000869457
1184,0.000870077
1185,0.000870693
1186,0.000871312
1187,0.000871932
1188,0.000872555
1189,0.000873177
1190,0.000873803
1191,0.00087443
1192,0.00087505
1193,0.000875673
1194,0.000876298
1195,0.000876918
1196,0.000877539
1197,0.00087948
1198,0.000880118
1199,0.000880743
1200,0.000881364
1201,0.00088198
1202,0.000882602
1203,0.000883218
1204,0.000883834
1205,0.000884458
1206,0.000885078
1207,0.0008857
1208,0.000886323
1209,0.000886944
1210,0.000887564
1211,0.000888182
1212,0.000888804
1213,0.000889431
1214,0.000890054
1215,0.000890677
1216,0.000891293
1217,0.000891905
1218,0.000892531
1219,0.00089315
1220,0.00089377
1221,0.00089439
1222,0.000895007
1223,0.000895622
1224,0.00089624
1225,0.000896865
1226,0.000897511
1227,0.000898124
1228,0.000898749
1229,0.000899372
1230,0.000900018
1231,0.000900638
1232,0.00090126
1233,0.000901886
1234,0.000902524
1235,0.000904498
1236,0.000905132
1237,0.000905761
1238,0.000906386
1239,0.000907014
1240,0.000907646
1241,0.000908274
1242,0.000908894
1243,0.000909531
1244,0.000910153
1245,0.000910811
1246,0.00091144
1247,0.00091206
1248,0.000912686
1249,0.000913305
1250,0.000913931
1251,0.000914548
1252,0.000915167
1253,0.000915789
1254,0.000916408
1255,0.000917044
1256,0.000917664
1257,0.000918288
1258,0.000918905
1259,0.000919527
1260,0.000921604
1261,0.000922234
1262,0.000922861
1263,0.000923492
1264,0.000924112
1265,0.000924739
1266,0.000925362
1267,0.000925984
1268,0.000926608
1269,0.000927235
1270,0.00092786
1271,0.000928482
1272,0.000929105
1273,0.000929724
1274,0.000930346
1275,0.000930965
1276,0.000931587
1277,0.000932208
1278,0.000932831
1279,0.000933497
1280,0.00093412
1281,0.000934748
1282,0.000935374
1283,0.000935998
1284,0.000936629
1285,0.000937253
1286,0.000937878
1287,0.000938503
1288,0.000939152
1289,0.00093978
1290,0.000940402
1291,0.000941022
1292,0.000941638
1293,0.000942264
1294,0.000942875
1295,0.000943498
1296,0.000944115
1297,0.000944753
1298,0.000946734
1299,0.000947362
1300,0.000947992
1301,0.000948616
1302,0.000960121
1303,0.000960758
1304,0.000961385
1305,0.000962003
1306,0.00096262
1307,0.000963239
1308,0.000963858
1309,0.000964479
1310,0.000965106
1311,0.000965734
1312,0.000966372
1313,0.000966996
1314,0.000967621
1315,0.000968258
1316,0.000968881
1317,0.000969518
1318,0.000970138
1319,0.000970755
1320,0.000971387
1321,0.000972014
1322,0.000972637
1323,0.000975404
1324,0.000976044
1325,0.000976682
1326,0.000977309
1327,0.000977932
1328,0.000978574
1329,0.000979237
1330,0.000979853
1331,0.000980477
1332,0.000981103
1333,0.000981724
1334,0.00098234
1335,0.000982969
1336,0.000983589
1337,0.000984209
1338,0.000984846
1339,0.000985465
1340,0.000986087
1341,0.000986705
1342,0.000987324
1343,0.000987976
1344,0.000988587
1345,0.000989211
1346,0.000989833
1347,0.000990447
1348,0.00099107
1349,0.000991684
1350,0.0009923
1351,0.000992919
1352,0.000993538
1353,0.000994158
1354,0.000994778
1355,0.00099541
1356,0.000996022
1357,0.000996638
1358,0.000997278
1359,0.000997895
1360,0.00099853
1361,0.001000487
1362,0.001001117
1363,0.001001747
1364,0.001002377
1365,0.001003029
1366,0.00100365
1367,0.001004269
1368,0.001004884
1369,0.0010055
1370,0.001006123
1371,0.001006749
1372,0.001007364
1373,0.001007985
1374,0.001008609
1375,0.001009235
1376,0.001009855
1377,0.001010471
1378,0.001011089
1379,0.001011706
1380,0.001012341
1381,0.001012987
1382,0.00101361
1383,0.001014229
1384,0.001014847
1385,0.001015467
1386,0.001017418
1387,0.001018052
1388,0.00101868
1389,0.001019304
1390,0.001019924
1391,0.001020547
1392,0.001021164
1393,0.001021785
1394,0.001022407
1395,0.001023029
1396,0.00102368
1397,0.001024297
1398,0.001024915
1399,0.001025531
1400,0.001026144
1401,0.001026757
1402,0.001027377
1403,0.001027994
1404,0.001028617
1405,0.001029277
1406,0.001029894
1407,0.001030518
1408,0.001031144
1409,0.001031761
1410,0.001032385
1411,0.001033016
1412,0.001033637
1413,0.001034261
1414,0.001034884
1415,0.001035507
1416,0.001036127
1417,0.00103675
1418,0.001037372
1419,0.001037998
1420,0.001038619
1421,0.001039243
1422,0.001039862
1423,0.001040501
1424,0.00104252
1425,0.001043154
1426,0.001043784
1427,0.001044411
1428,0.001045034
1429,0.001045654
1430,0.001046277
1431,0.001046897
1432,0.001047531
1433,0.001048148
1434,0.001048767
1435,0.001049391
1436,0.001050008
1437,0.001050628
1438,0.001051248
1439,0.001051892
1440,0.001052511
1441,0.001053132
1442,0.00105375
1443,0.001054372
1444,0.001054994
1445,0.001055611
1446,0.001056231
1447,0.001056849
1448,0.001057466
1449,0.001059435
1450,0.001060066
1451,0.001060693
1452,0.001061316
1453,0.001061935
1454,0.001062551
1455,0.001063271
1456,0.001063891
1457,0.001064514
1458,0.001065136
1459,0.001065758
1460,0.001066378
1461,0.001066993
1462,0.001067616
1463,0.001068236
1464,0.001068853
1465,0.001069475
1466,0.001070095
1467,0.001070718
1468,0.001071335
1469,0.001071954
1470,0.001072614
1471,0.001073234
1472,0.001073855
1473,0.001074496
1474,0.001075112
1475,0.001075731
1476,0.001076346
1477,0.001076968
1478,0.001077604
1479,0.00107823
1480,0.001078856
1481,0.00107948
1482,0.001080097
1483,0.001080721
1484,0.001081354
1485,0.001081971
1486,0.001082633
1487,0.001084611
1488,0.001085237
1489,0.001085862
1490,0.001086481
1491,0.001087114
1492,0.001087741
1493,0.001088374
1494,0.001088994
1495,0.001089611
1496,0.001090228
1497,0.001090849
1498,0.001091475
1499,0.001092123
1500,0.001092746
1501,0.001093365
1502,0.001093987
1503,0.001094608
1504,0.001095219
1505,0.001095844
1506,0.00109647
1507,0.001097089
1508,0.001097711
1509,0.001098332
1510,0.001098953
1511,0.001099576
1512,0.00110152
1513,0.001102157
1514,0.001102784
1515,0.001103408
1516,0.001104033
1517,0.001104651
1518,0.001105294
1519,0.001105913
1520,0.001106529
1521,0.001107153
1522,0.001107776
1523,0.001108392
1524,0.001109009
1525,0.001109629
1526,0.001110248
1527,0.001110864
1528,0.001111479
1529,0.0011121
1530,0.001112718
1531,0.001113337
1532,0.001113981
1533,0.001114604
1534,0.001115225
1535,0.00111584
1536,0.001116461
1537,0.001117082
1538,0.001117698
1539,0.001118331
1540,0.001118947
1541,0.001119564
1542,0.001120181
1543,0.001120795
1544,0.001121419
1545,0.001122049
1546,0.001122673
1547,0.001123298
1548,0.001123916
1549,0.001124552
1550,0.001126731
1551,0.001127365
1552,0.001127992
1553,0.001128636
1554,0.001129279
1555,0.001129897
1556,0.001130516
1557,0.001131165
1558,0.00113178
1559,0.001132395
1560,0.001133013
1561,0.001133636
1562,0.001134258
1563,0.001134874
1564,0.00113549
1565,0.00113611
1566,0.001136736
1567,0.00113735
1568,0.001137963
1569,0.001138587
1570,0.00113921
1571,0.001139829
1572,0.001140445
1573,0.00114106
1574,0.00114168
1575,0.00114397
1576,0.0011446
1577,0.00114523
1578,0.001145857
1579,0.001146479
1580,0.001147103
1581,0.001147729
1582,0.001148367
1583,0.00114899
1584,0.001149611
1585,0.00115027
1586,0.001150895
1587,0.001151523
1588,0.001152148
1589,0.001152769
1590,0.001153398
1591,0.001154018
1592,0.001154643
1593,0.001155263
1594,0.001155883
1595,0.001156503
1596,0.001157123
1597,0.001157739
1598,0.00115836
1599,0.001158996
1600,0.001159616
1601,0.001160237
1602,0.001160854
1603,0.001161476
1604,0.001162097
1605,0.001162723
1606,0.001163346
1607,0.001163967
1608,0.001164587
1609,0.001165208
1610,0.00116583
1611,0.001166448
1612,0.001167087
1613,0.001169043
1614,0.001169673
1615,0.001170304
1616,0.00117093
1617,0.001171552
1618,0.001172174
1619,0.001172787
1620,0.001173408
1621,0.001174037
1622,0.001174657
1623,0.001175281
1624,0.001175901
1625,0.001176521
1626,0.001177143
1627,0.001177761
1628,0.001178377
1629,0.001178997
1630,0.001179618
1631,0.001180243
1632,0.001180864
1633,0.001181484
1634,0.001182101
1635,0.001182725
1636,0.001183343
